Hit & Run,2019-0724-0004,07/24/2019 12:29 P.M.,07/24/2019 12:29 P.M.,MMC,PG1 - Gold Garage,Open,Yes
Theft - Michael Kors Purse,2019-0724-0011,07/24/2019 8:09 P.M.,07/24/2019 8:09 P.M.,MMC,Green Library,Open,Yes
Theft - Purse,2019-0725-0001,07/25/20109 06:46 pm,07/25/20109 06:46 pm,MMC,Northeast Gravel Lot,Open,No
Assault/Battery,2019-0726-0002,07/26/2019 01:46 P.M.,07/26/2019 01:46 P.M.,BBC,Academic One,Open,No
Hit & Run,2019-0726-0004,07/26/2019 03:44 P.M.,07/26/2019 03:44 P.M.,MMC,Gold Garage,Open,Yes
"",,,,,Kovens' Conference,,
Theft/Airpods,2019-0726-0006,07/26/2019 04:53 P.M.,07/26/2019 04:53 P.M.,BBC,,Open,No
"",,,,,Center,,
Theft - Iphone XR,2019-0727-0001,07/27/2019 10:27 A.M.,07/27/2019 10:27 A.M.,BBC,Bayview Housing,Open,Yes
Theft - Wallet,2019-0729-0002,07/29/2019 8:25 A.M.,07/29/2019 8:25 A.M.,MMC,Chemistry & Physics,Open,Yes
