THEFT,2018-0821-0015,8/21/18 10:06PM,8/21/18 10:06PM,MMC,GRAHAM CENTER,OPEN,YES
"",,,,,LAKEVIEW SOUTH -,,
CONDUCT INVESTIGATION,2018-0821-0016,8/21/18 10:34PM,8/21/18 10:34PM,MMC,,OPEN,YES
"",,,,,RM 415,,
"",,,,,SCHOOL OF INT'L &,,
TRESPASS WARNING -,,,,,,,
"",2018-0822-0001,8/22/18 3:48AM,8/22/18 3:48AM,MMC,PUBLIC AFFAIRS,CLOSED,NO
ARREST,,,,,,,
"",,,,,(SIPA),,
"",,,,,LAKEVIEW SOUTH -,,
CONDUCT INVESTIGATION,2018-0822-0002,8/22/18 9:32AM,8/22/18 9:32AM,MMC,,CLOSED,YES
"",,,,,RM 313,,
"",,,,,BAYVIEW HOUSING -,,
SUSPICIOUS PERSON,2018-0822-0003,8/22/18 10:08AM,8/22/18 10:08AM,BBC,,CLOSED,YES
"",,,,,RM 427,,
