"",,,,,Parking Garage #6 -,,
Hit and Run,2018-1201-0001,12/01/2018 12:25 A.M,12/01/2018 12:25 A.M,MMC,,Open,Yes
"",,,,,Tech Station,,
TREPASS WARNING,2018-1204-0003,12/4/18 11:03PM,12/4/18 11:03PM,BBC,BAYVIEW HOUSING,CLOSED,NO
THEFT,2018-1205-0002,12/5/18 10:30AM,12/5/18 10:30AM,MMC,TECH STATION (PG6),OPEN,NO
BICYCLE THEFT,2018-1205-0005,12/5/18 1:07PM,12/5/18 1:07PM,MMC,FROST MUSEUM,OPEN,YES
TRESPASS WARNING,,,,,,,
"",2018-1206-0001,12/6/18 2:04AM,12/6/18 2:04AM,MMC,GREEN LIBRARY,CLOSED,NO
ISSUED,,,,,,,
CRIMINAL MISCHIEF,2018-1206-0003,12/6/18 4:40PM,12/6/18 4:40PM,MMC,PANTHER HALL,OPEN,NO
THEFT,2018-1206-0005,12/6/18 6:10PM,12/6/18 6:10PM,MMC,GRAHAM CENTER,OPEN,YES
ARREST,2018-1207-0001,12/7/18 1:10AM,12/7/18 1:10AM,MMC,GREEN LIBRARY,CLOSED,NO
TRESPASS WARNING,2018-1207-0003,12/7/18 3:45AM,12/7/18 3:45AM,MMC,GRAHAM CENTER,CLOSED,NO
CRIMINAL MISCHIEF,2018-1207-0005,12/7/18 1:49PM,12/7/18 1:49PM,MMC,GRAHAM CENTER,OPEN,UNKNOW
"",,,,,ROYAL CARIBBEAN,,
THEFT,2018-1207-0006,12/7/18 4:48PM,12/7/18 4:48PM,BBC,,OPEN,NO
"",,,,,HOUSING,,
Trespass - TPW,2018-1209-0002,12/09/2018 12:56 A.M,12/09/2018 12:56 A.M,MMC,University Towers,Closed,Yes
"",,,,,WOLFE UNIVERSITY,,
CRIMINAL MISCHIEF,2018-1210-0001,12/10/18 1:43PM,12/10/18 1:43PM,BBC,,OPEN,UNKNOW
"",,,,,CENTRE,,
"",,,,,STUDENT HEALTH,,
HIT & RUN,2018-1212-0006,12/12/18 12:03PM,12/12/18 12:03PM,MMC,,OPEN,NO
"",,,,,CENTER,,
"",,,,,SW 109TH AVE/SW,,
CIVIL CITATION,2018-1212-0010,12/12/18 10:35PM,12/12/18 10:35PM,MMC,,CLOSED,YES
"",,,,,17TH ST,,
Theft,2018-1218-0001,12/18/2018 12:32 A.M.,12/18/2018 12:32 A.M.,BBC,Bayview housing,Open,Yes
Trespass Person,2018-1218-0002,12/18/2018 2:21 P.M.,12/15/2018 2:21 P.M.,BBC,Glenn Hubert Library,Closed,Unknown
TRESPASS WARNING,,,,,,,
"",2018-1220-0001,12/20/18 5:28AM,12/20/18 5:28AM,MMC,WEST 09,CLOSED,NO
ISSUED,,,,,,,
"",,,,,ACADEMIC ONE - BUS,,
CRIMINAL MISCHIEF,2018-1221-0001,12/21/18 4:56PM,12/21/18 4:56PM,BBC,,OPEN,UNKNOW
"",,,,,STOP,,
Trespass - TPW,2018-1223-0002,12/23/2018 06:07 A.M,12/23/2018 06:07 A.M,MMC,Green Library,Closed,No
"",,,,,SW 107TH AVE/SW,,
Traffic Stop,2018-1223-0004,12/23/2018 08:06 P.M,12/23/2018 08:06 P.M,MMC,,Closed,Yes
"",,,,,11TH ST,,
