Criminal Mischief,2017-0809-0008,08/09/2017 04:04 P.M.,08/09/2017 04:04 P.M.,MMC,,Open,No
"",,,,,Stadium,,
"",,,,,Academic Health,,
Information Report,2017-0810-0001,08/10/2017 09:33 A.M.,08/10/2017 09:33 A.M.,MMC,,Open,No
"",,,,,Center 5,,
Hit and Run,2017-0810-0005,08/10/2017 08:53 P.M.,08/10/2017 08:53 P.M.,MMC,Blue Garage,Open,Yes
"",,,,,Student Academic,,
Found Property/Marijuana,2017-0811-0002,08/11/2017 03:19 P.M.,08/11/2017 03:19 P.M.,MMC,,Closed,Unknown
"",,,,,Success Center,,
Hit and Run,2017-0811-0003,08/11/2017 03:37 P.M.,08/11/2017 03:37 P.M.,MMC,Gold Garage,Open,No
Narcotics Investigation,2017-0813-0002,08/13/2017 05:48 P.M.,08/13/2017 05:48 P.M.,MMC,University Towers,Closed,Yes
Criminal Mischief,2017-0814-0001,08/14/2017 08:18 A.M.,08/14/2017 08:18 A.M.,MMC,Chemistry and Physics,Open,Unknown
"",,,,,Student Academic,,
Fire,2017-0814-0002,08/14/2017 03:40 P.M.,08/14/2017 03:40 P.M.,MMC,,Closed,No
"",,,,,Success Center,,
"",,,,,Wertheim Performing,,
Criminal Mischief,2017-0815-0001,08/15/2017 02:20 P.M.,08/15/2017 02:20 P.M.,MMC,,Open,Unknown
"",,,,,Arts Center,,
Conduct Investigation,2017-0815-0002,08/15/2017 06:19 P.M.,08/15/2017 06:19 P.M.,BBC,Bayview Housing,Open,Yes
"",,,,,Sanford L. Ziff,,
Theft/Stolen Books,2017-0817-0002,08/17/2017 09:12 A.M.,08/17/2017 09:12 A.M.,MMC,,Open,Unknown
"",,,,,Education Bldg,,
Theft,2017-0818-0001,08/18/2017 10:05 A.M.,08/18/2017 10:05 A.M.,MMC,Parking Lot 3,Open,No
"",,,,OFF,,,
Assist Other Agency,2017-0819-0003,08/19/2017 09:11 P.M.,08/19/2017 09:11 P.M.,,11401 NW 12th Street,Closed,No
"",,,,CAMPUS,,,
"",,,,OFF,SW 109TH AVE/SW,,
Assist Other Agency,2017-0820-0001,08/20/2017 02:45 P.M.,08/14/2017 08:18 A.M.,,,Closed,Yes
"",,,,CAMPUS,8TH ST,,
"",,,,,SW 115TH AVE/SW,,
Arrest,2017-0820-0003,08/20/2017 03:10 P.M.,08/14/2017 05:18 P.M.,MMC,,Closed,Unknown
"",,,,,17TH ST,,
Auto Theft,2017-0820-0005,08/20/2017 05:23 P.M.,08/20/2017 05:23 P.M.,MMC,Panther Garage,Open,Yes
Conduct Investigation,2017-0821-0001,08/21/2017 09:21 A.M.,08/21/2017 09:21 A.M.,MMC,11200 SW 8TH ST,Open,Yes
Hit And Run,2017-0821-0004,08/21/2017 01:14 P.M.,08/21/2017 01:14 P.M.,MMC,Panther Hall,Open,Yes
Found Property/Ziploc Bag With,,,,,,,
"",2017-0821-0005,08/21/2017 02:18 P.M.,08/21/2017 02:18 P.M.,MMC,Lakeview North,Closed,Unknown
Drug Residue,,,,,,,
Criminal Mischief,2017-0821-0006,08/21/2017 02:48 P.M.,08/21/2017 02:48 P.M.,MMC,West 1,Open,No
Hit And Run,2017-0821-0007,08/21/2017 03:05 P.M.,08/21/2017 03:05 P.M.,MMC,Lot 10,Open,Yes
Hit And Run,2017-0821-0008,08/21/2017 03:40 P.M.,08/21/2017 03:40 P.M.,MMC,Parkview Garage,Open,Yes
"",,,,,University Apartments,,
Theft/Bicycle,2017-0821-0010,08/21/2017 10:28 P.M.,08/21/2017 10:28 P.M.,MMC,,Open,Yes
"",,,,,Bldg E,,
