Theft/Money,2016-1104-0001,11/04/2016 01:05 P.M.,11/04/2016 01:05 P.M.,MMC,,Open,Unknown
"",,,,,Center,,
Conduct Investigation,2016-1104-0004,11/04/2016 04:09 P.M.,11/04/2016 04:09 P.M.,BBC,Academic One,Open,Yes
"",,,,,Primera Casa-Charles,,
Theft/Ipad,2016-1104-0005,11/04/2016 05:57 P.M.,11/04/2016 05:57 P.M.,MMC,,Open,Yes
"",,,,,Perry,,
"",,,,,Management and,,
Conduct Investigation,2016-1104-0007,11/04/2016 07:26 P.M.,11/04/2016 07:26 P.M.,MMC,,Closed,Yes
"",,,,,Advanced Research,,
Hit and Run,2016-1104-0008,11/04/2016 07:38 P.M.,11/04/2016 07:38 P.M.,MMC,11200 SW 8TH ST,Open,Yes
Assist Other Agency,2016-1104-0010,11/04/2016 11:14 P.M.,11/04/2016 11:14 P.M.,MMC,SW 8TH ST/TURNPIKE,Closed,No
Criminal Mischief,2016-1105-0001,11/05/2016 11:30 A.M.,11/05/2016 11:30 A.M.,MMC,11200 SW 8TH ST,Open,Yes
Burglary/Vehicle,2016-1105-0002,11/05/2016 12:30 P.M.,11/05/2016 12:30 P.M.,MMC,Gold Garage,Open,Yes
"",,,,,SW 117TH AVE/SW,,
Traffic Stop,2016-1105-0003,11/05/2016 05:05 P.M.,11/05/2016 05:05 P.M.,MMC,,Closed,No
"",,,,,17TH ST,,
Conduct Investigation,2016-1106-0001,11/06/2016 00:18 A.M.,11/06/2016 00:18 A.M.,MMC,Parkview East,Closed,Yes
"",,,,,SW 109TH AVE/SW,,
Arrest/Narcotics,2016-1106-0002,11/06/2016 06:54 A.M.,11/06/2016 06:54 A.M.,MMC,,Closed,Unknown
"",,,,,8TH ST,,
"",,,,OFF,347 Don Shula Dr.,,
Assist Other Agency,2016-1106-0003,11/06/2016 06:18 P.M.,11/06/2016 06:18 P.M.,,,Closed,No
"",,,,CAMPUS,Miami Gardens,,
Burglary,2016-1107-0001,11/07/2016 11:41 A.M.,11/07/2016 11:41 A.M.,MMC,Education Building,Open,Unknown
Theft/Iphone 6,2016-1107-0002,11/07/2016 12:41 P.M.,11/07/2016 12:41 P.M.,BBC,Glenn Hubert Library,Open,Yes
Hit & Run,2016-1107-0005,11/07/2016 04:29 P.M.,11/07/2016 04:29 P.M.,MMC,Gold Garage,Open,Yes
Information Report,2016-1107-0006,11/07/2016 05:35 P.M.,11/07/2016 05:35 P.M.,MMC,Marketplace Garage,Closed,Staff
Information Report,2016-1107-0007,11/07/2016 06:21 P.M.,11/07/2016 06:21 P.M.,MMC,Marketplace Garage,Closed,Yes
Burglary,2016-1107-0008,11/07/2016 06:41 P.M.,11/07/2016 06:41 P.M.,MMC,Everglades Hall,Open,Yes
Theft/Tricycle,2016-1108-0001,11/08/2016 00:29 A.M.,11/08/2016 00:29 A.M.,MMC,Lakeview North,Open,Yes
Conduct Investigation,2016-1108-0002,11/08/2016 11:27 A.M.,11/08/2016 11:27 A.M.,MMC,Gold Garage,Closed,Unknown
Hit & Run,2016-1108-0003,11/08/2016 03:40 P.M.,11/08/2016 03:40 P.M.,MMC,Lakeview South,Open,Unknown
"",,,,,Management &,,
Information Report,2016-1108-0006,11/08/2016 09:24 P.M.,11/08/2016 09:24 P.M.,MMC,,Closed,Unknown
"",,,,,advanced Research,,
"",,,,,Wellness & Fitness,,
Trespass TPW,2016-1109-0001,11/09/2016 10:45 A.M.,11/09/2016 10:45 A.M.,MMC,,Closed,Unknown
"",,,,,Center,,
"",,,,,Lakeview Housing,,
Arrest,2016-1109-0003,11/09/2016 04:30 P.M.,11/09/2016 04:30 P.M.,MMC,,Closed,Yes
"",,,,,North,,
