"",,,,,Academic Health,,
Theft/Ipad,2017-0601-0002,06/01/2017 11:24 A.M.,06/01/2017 11:24 A.M.,MMC,,Open,Yes
"",,,,,Center 4,,
Information Report,2017-0601-0005,06/01/2017 10:11 P.M.,06/01/2017 10:11 P.M.,MMC,PG5 Market Station,Closed,No
Information Report,2017-0602-0001,06/02/2017 12:27 P.M.,06/02/2017 12:27 P.M.,MMC,PG5-Market Station,Closed,Yes
Arrest/Disorderly Conduct &,,,,,Primera Casa-Charles,,
"",2017-0602-0004,06/02/2017 03:59 P.M.,06/02/2017 03:59 P.M.,MMC,,Closed,Yes
Narcotics,,,,,Perry,,
Disturbance with Possible,,,,,University Apartments,,
"",2017-0604-0001,06/04/2017 10:12 P.M.,06/04/2017 10:12 P.M.,MMC,,Closed,Yes
Injuries,,,,,Bldg H,,
Sick/Injured Person,2017-0605-0001,06/05/2017 02:32 P.M.,06/05/2017 02:32 P.M.,MMC,Green Library,Closed,No
Vehicle Burglary,2017-0605-0004,06/05/2017 08:44 P.M.,06/05/2017 08:44 P.M.,MMC,Lot 6,Open,Yes
Arrest/TPW,2017-0606-0002,06/06/2017 09:24 A.M.,06/06/2017 09:24 A.M.,MMC,Green Library,Closed,No
"",,,,,Academic Health,,
Sick/Injured Person,2017-0606-0003,06/06/2017 02:04 P.M.,06/06/2017 02:04 P.M.,MMC,,Closed,Unknown
"",,,,,Center 2,,
Narcotics Investigation,2017-0606-0004,06/06/2017 04:53 P.M.,06/06/2017 04:53 P.M.,BBC,Bayview Housing,Closed,Yes
"",,,,OFF,SW 92ND AVE/ SW,,
Assist Other Agency,2017-0607-0001,06/07/2017 09:36 A.M.,06/07/2017 09:36 A.M.,,,Closed,Unknown
"",,,,CAMPUS,8TH ST,,
Conduct Investigation,2017-0607-0002,06/07/2017 01:11 P.M.,06/07/2017 01:11 P.M.,BBC,Biscayne Bay Campus,Closed,Yes
Criminal Mischief,2017-0607-0004,06/07/2017 01:33 P.M.,06/07/2017 01:33 P.M.,BBC,Lot 2 BBC,Closed,Yes
