Information Report,2016-0615-0003,06/15/2016 11:57 A.M.,06/15/2016 11:57 A.M.,MMC,11200 SW 8th St,Closed,Faculty
Theft/Laptop,2016-0615-0004,06/15/2016 12:02 P.M.,06/15/2016 12:02 P.M.,MMC,Green Library,Open,Unknown
Theft/Wallet,2016-0615-0007,06/15/2016 03:43 P.M.,06/15/2016 03:43 P.M.,MMC,Graham Center,Open,Unknown
Conduct Investigation,2016-0615-0010,06/15/2016 08:24 P.M.,06/15/2016 08:24 P.M.,MMC,11200 SW 8th St,Open,Yes
Vehicle Vandalism,2016-0616-0001,06/16/2016 09:53 A.M.,06/16/2016 09:53 A.M.,MMC,Parking Garage 6,Open,No
"",,,,,SW 107th Ave/SW 11th,,
Back Up Other Agency,2016-0616-0004,06/16/2016 10:28 P.M.,06/16/2016 10:28 P.M.,MMC,,Closed,Unknown
"",,,,,St,,
Robbery,2016-0617-0003,06/17/2016 03:52 P.M.,06/17/2016 03:52 P.M.,MMC,Nature Preserve,Open,Yes
Arrest/Trespass,2016-0617-0005,06/17/2016 06:29 P.M.,06/17/2016 06:29 P.M.,BBC,Wooded Area,Closed,No
Information Report,2016-0618-0001,06/18/2016 07:14 P.M.,06/18/2016 07:14 P.M.,BBC,Academic 1,Closed,No
Sick/Injured Person,2016-0619-0002,06/19/2016 01:23 A.M.,06/19/2016 01:23 A.M.,MMC,Apartment Bldg A,Closed,No
Small Fire,2016-0620-0002,06/20/2016 03:08 P.M.,06/20/2016 03:08 P.M.,MMC,Art Studio,Closed,Yes
"",,,,,Academic Health,,
Suspicious Incident,2016-0621-0002,06/21/2016 10:29 A.M.,06/21/2016 10:29 A.M.,MMC,,Closed,Staff
"",,,,,Center 5,,
Information Report,2016-0621-0003,06/21/2016 02:10 P.M.,06/21/2016 02:10 P.M.,MMC,Primera Casa Building,Closed,Unknown
Stolen Tag,2016-0621-0006,06/21/2016 03:07 P.M.,06/21/2016 03:07 P.M.,MMC,Blue Garage,Open,Yes
