"",,,,,SW 107th Ave/SW 9th,,
Civil Citation,2019-0201-0007,02/01/2019 10:18 P.M.,02/01/2019 10:18 P.M.,MMC,,Closed,Yes
"",,,,,St,,
Information Report,2019-0202-0001,02/02/2019 12:39 A.M.,02/02/2019 12:39 A.M.,MMC,Lakeview North,Open,Yes
Theft - Bicycle,2019-0202-0006,02/02/2019 7:46 P.M.,02/02/2019 7:46 P.M.,MMC,PG6- Tech Station,Open,Yes
"",,,,,NW 107th Ave / NW 5th,,
Civil Citation,2019-0203-0004,02/03/2019 7:16 P.M.,02/03/2019 7:16 P.M.,Off Campus,,Closed,No
"",,,,,St,,
Stolen Tag,2019-0204-0003,02/04/2019 12:14 P.M.,02/04/2019 12:14 P.M.,MMC,Lot 4 MMC,Yes,Yes
"",,,,,National Hurricane,,Faculty/Sta
Criminal Mischief,2019-0204-0004,02/04/2019 2:24 P.M.,02/04/2019 2:24 P.M.,MMC,,Closed,
"",,,,,Center,,ff
Trespass TPW,2019-0205-0001,02/05/2019 12:02 P.M.,02/05/2019 12:02 P.M.,BBC,Glenn Hubert Library,Closed,No
Stolen Vehicle Recovery,2019-0206-0002,02/06/2019 03:32 P.M.,02/06/2019 03:32 P.M.,MMC,FIU Arena,Closed,No
Theft/Laptop,2019-0206-0006,02/06/2019 07:49 P.M.,02/06/2019 07:49 P.M.,CEAS,Engineering Center,Open,Yes
Narcotics Investigation-Arrest,2019-0206-0007,02/06/2019 08:37 P.M.,02/06/2019 08:37 P.M.,MMC,Lakeview North,Closed,Yes
Disturbance,2019-0207-0003,02/07/2019 11:08 a.m.,02/07/2019 11:08 a.m.,MMC,Graham Center,Closed,Yes
Theft - Laptop,2019-0207-0004,02/07/2019 02:53 p.m.,02/07/2019 02:53 p.m.,MMC,Chemistry & Physics,Cancelled,Yes
"",,,,,Ernest R. Graham,,
Fraud,2019-0208-0003,02/08/2019 11:07 A.M.,02/08/2019 11:07 A.M.,MMC,,Open,Yes
"",,,,,Center,,
Theft/Purse,2019-0208-0004,02/08/2019 12:43 P.M.,02/08/2019 12:43 P.M.,MMC,Green Library,Closed,Yes
Sex Offense,2019-0208-0006,02/08/2019 04:32 P.M.,02/08/2019 04:32 P.M.,MMC,Parkview West,Open,Yes
"",,,,,Lakeview South,,
Battery/Assault - Arrest,2019-0209-0001,02/09/2019 02:59 a.m.,02/09/2019 02:59 a.m.,MMC,,Closed,Yes
"",,,,,Housing,,
Fraud,2019-0209-0003,02/09/2018 06:10 p.m.,02/09/2018 06:10 p.m.,MMC,Panther Hall Housing,Open,Yes
Assault/Battery,2019-0210-0002,02/10/2019 11:29 A.M.,02/10/2019 11:29 A.M.,MMC,University Towers,Open,Yes
"",,,,,SW 8th st / SW 109th,,
Assault/Battery,2019-0210-0003,02/10/2019 12:49 P.M.,02/10/2019 12:49 P.M.,MMC,,Open,No
"",,,,,ave,,
"",,,,,Wellness & Fitness,,
Assault/Battery,2019-0210-0004,02/10/2019 5:43 P.M.,02/10/2019 5:43 P.M.,MMC,,Open,Yes
"",,,,,Center,,
Theft - Laptop,2019-0211-0003,02/11/2019 5:27 P.M.,02/11/2019 5:27 P.M.,BBC,Glenn Hubert Library,Open,No
Harrassment,2019-0212-0007,02/12/2019 07:29 P.M.,02/12/2019 07:29 P.M.,MMC,Everglades Hall,Closed,Yes
"",,,,,,,Faculty/Sta
Theft - Laptop,2019-0213-0004,02/13/2019 2:49 P.M.,02/13/2019 2:49 P.M.,MMC,Duplicating Center,Open,
"",,,,,,,ff
"",,,,,Academic Health,,
Arrest/Disorderly Conduct,2019-0214-0005,02/14/2019 01:44 P.M.,02/14/2019 01:44 P.M.,MMC,,Closed,Yes
"",,,,,Center 2,,
"",,,,,University Apartments,,
Theft/Car Keys,2019-0214-0006,02/14/2019 04:31 P.M.,02/14/2019 04:31 P.M.,MMC,,Closed,Yes
"",,,,,Bldg. A,,
Criminal Mischief,2019-0215-0001,02/15/2019 1:10 A.M.,02/15/2019 1:10 A.M.,MMC,Lot 6 - MMC,Closed,Yes
"",,,,,Ernest R. Graham,,
Fraud,2019-0215-0002,02/15/2019 11:50 A.M.,02/15/2019 11:50 A.M.,MMC,,Open,No
"",,,,,Center,,
Theft - Wallet,2019-0215-0007,02/15/2019 3:13 P.M.,02/15/2019 3:13 P.M.,MMC,Nature Preserve,Open,Yes
Hit & Run,2019-0215-0008,02/15/2019 5:10 P.M.,02/15/2019 5:10 P.M.,MMC,PG5 - Market Station,Open,Yes
"",,,,,University Apartments,,
Theft - Ipad And Laptop,2019-0216-0001,02/16/2019 2:17 P.M.,02/16/2019 2:17 P.M.,MMC,,Open,Yes
"",,,,,Building K,,
Hit & Run,2019-0218-0009,02/18/2019 5:05 P.M.,02/18/2019 5:05 P.M.,MMC,PG6 - Tech Station,Open,Yes
Narcotics Investigation,2019-0218-0013,02/18/2019 8:50 P.M.,02/18/2019 8:50 P.M.,MMC,University Towers,Closed,Yes
Disabled Permit Fraud,2019-0219-0009,02/19/2019 7:03 P.M.,02/19/2019 7:03 P.M.,MMC,PG5 - Market Station,Closed,Yes
"",,,,,Ernest R. Graham,,
Theft - Iphone,2019-0219-0010,02/19/2019 10:31 P.M.,02/19/2019 10:31 P.M.,MMC,,Open,Yes
"",,,,,Center,,
Hit & Run,2019-0220-0005,02/20/2019 2:54 P.M.,02/20/2019 2:54 P.M.,MMC,PG6 - Tech Station,Open,Yes
"",,,,,University Apartment,,
Assault/Battery,2019-0220-0006,02/20/2019 2:57 P.M.,02/20/2019 2:57 P.M.,MMC,,Open,Yes
"",,,,,Building J,,
"",,,,,Chemistry & Physics,,
Burglary,2019-0220-0007,02/20/2019 4:10 P.M.,02/20/2019 4:10 P.M.,MMC,,Closed,Yes
"",,,,,Building,,
Vehicle Burglary,2019-0220-0009,02/20/2019 5:38 P.M.,02/20/2019 5:38 P.M.,MMC,Parkview West,Closed,Yes
Narcotics Investigation,2019-0221-0002,02/21/2019 12:51 P.M.,02/21/2019 12:51 P.M.,MMC,Parkview West,Closed,Yes
"",,,,,Academic Health,,
Fraud,2019-0221-0003,02/21/2019 02:51 P.M.,02/21/2019 02:51 P.M.,MMC,,Closed,No
"",,,,,Center 5,,
Theft - Apple Laptop,2019-0223-0001,02/23/2019 12:20 A.M.,02/23/2019 12:20 A.M.,MMC,Rafel Diaz Balart Hall,Open,Yes
"",,,,,University Apartments,,
Trespass Issued,2019-0224-0001,02/24/2019 10:29 A.M.,02/24/2019 10:29 A.M.,MMC,,Closed,Yes
"",,,,,Building K,,
"",,,,,Primera Casa - Charles,,Faculty/Sta
Burglary,2019-0225-0001,02/25/2019 8:35 A.M.,02/25/2019 8:35 A.M.,MMC,,Open,
"",,,,,E. Perry Building,,ff
