UnitID,Institution Name,Control of institution (HD2019),Level of institution (HD2019),Total price for out-of-state students living on campus 2019-20 (DRVIC2019),Total price for in-state students living on campus 2019-20 (DRVIC2019),Total price for in-district students living on campus  2019-20 (DRVIC2019),Total price for in-district students living off campus (not with family)  2019-20 (DRVIC2019),Total price for in-state students living off campus (not with family)  2019-20 (DRVIC2019),Total price for out-of-state students living off campus (not with family)  2019-20 (DRVIC2019),Total price for in-district students living off campus (with family)  2019-20 (DRVIC2019),Total price for in-state students living off campus (with family)  2019-20 (DRVIC2019),Total price for out-of-state students living off campus (with family)  2019-20 (DRVIC2019),Percent admitted - total (DRVADM2019),Full-time retention rate  2019 (EF2019D),Undergraduate enrollment (DRVEF2019),Full-time undergraduate enrollment (DRVEF2019),Percent of total enrollment that are Black or African American (DRVEF2019),Percent of total enrollment that are Hispanic/Latino (DRVEF2019),Percent of total enrollment that are Asian (DRVEF2019),Percent of total enrollment that are White (DRVEF2019),Percent of undergraduate enrollment that are Asian (DRVEF2019),Percent of undergraduate enrollment that are White (DRVEF2019),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2019),Percent of undergraduate enrollment that are Black or African American (DRVEF2019),Percent of first-time undergraduates - in-state (DRVEF2019),Percent of first-time undergraduates - out-of-state (DRVEF2019),Percent of first-time undergraduates - foreign countries (DRVEF2019),Total  enrollment (DRVEF2019),Full-time enrollment (DRVEF2019),Graduation rate  total cohort (DRVGR2019),Percent of full-time first-time undergraduates awarded any financial aid (SFA1819),Percent of full-time first-time undergraduates awarded student loans (SFA1819),Tuition and fees as a percent of core revenues (GASB) (DRVF2019),State appropriations as percent of core revenues  (GASB) (DRVF2019),Local appropriations as a percent of core revenues (GASB) (DRVF2019),Government grants and contracts as a percent of core revenues (GASB) (DRVF2019),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2019),Investment return as a percent of core revenues (GASB) (DRVF2019),Other revenues as a percent of core revenues (GASB) (DRVF2019),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2019),Control of institution (HD2018),Level of institution (HD2018),State abbreviation (HD2018),Degree-granting status (HD2018),Total price for out-of-state students living on campus 2018-19 (DRVIC2018),Total price for in-state students living on campus 2018-19 (DRVIC2018),Total price for in-district students living on campus  2018-19 (DRVIC2018),Total price for in-district students living off campus (not with family)  2018-19 (DRVIC2018),Total price for in-state students living off campus (not with family)  2018-19 (DRVIC2018),Total price for out-of-state students living off campus (not with family)  2018-19 (DRVIC2018),Total price for in-district students living off campus (with family)  2018-19 (DRVIC2018),Total price for in-state students living off campus (with family)  2018-19 (DRVIC2018),Total price for out-of-state students living off campus (with family)  2018-19 (DRVIC2018),Percent admitted - total (DRVADM2018_RV),Full-time retention rate  2018 (EF2018D_RV),Undergraduate enrollment (DRVEF2018_RV),Full-time undergraduate enrollment (DRVEF2018_RV),Percent of total enrollment that are Black or African American (DRVEF2018_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2018_RV),Percent of total enrollment that are Asian (DRVEF2018_RV),Percent of total enrollment that are White (DRVEF2018_RV),Percent of undergraduate enrollment that are Asian (DRVEF2018_RV),Percent of undergraduate enrollment that are White (DRVEF2018_RV),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2018_RV),Percent of undergraduate enrollment that are Black or African American (DRVEF2018_RV),Percent of first-time undergraduates - in-state (DRVEF2018_RV),Percent of first-time undergraduates - out-of-state (DRVEF2018_RV),Percent of first-time undergraduates - foreign countries (DRVEF2018_RV),Total  enrollment (DRVEF2018_RV),Full-time enrollment (DRVEF2018_RV),Graduation rate  total cohort (DRVGR2018_RV),Percent of full-time first-time undergraduates awarded any financial aid (SFA1718_RV),Percent of full-time first-time undergraduates awarded student loans (SFA1718_RV),Tuition and fees as a percent of core revenues (GASB) (DRVF2018_RV),State appropriations as percent of core revenues  (GASB) (DRVF2018_RV),Local appropriations as a percent of core revenues (GASB) (DRVF2018_RV),Government grants and contracts as a percent of core revenues (GASB) (DRVF2018_RV),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2018_RV),Investment return as a percent of core revenues (GASB) (DRVF2018_RV),Other revenues as a percent of core revenues (GASB) (DRVF2018_RV),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2018_RV),Control of institution (HD2017),Level of institution (HD2017),State abbreviation (HD2017),Degree-granting status (HD2017),Total price for out-of-state students living on campus 2017-18 (DRVIC2017),Total price for in-state students living on campus 2017-18 (DRVIC2017),Total price for in-district students living on campus  2017-18 (DRVIC2017),Total price for in-district students living off campus (not with family)  2017-18 (DRVIC2017),Total price for in-state students living off campus (not with family)  2017-18 (DRVIC2017),Total price for out-of-state students living off campus (not with family)  2017-18 (DRVIC2017),Total price for in-district students living off campus (with family)  2017-18 (DRVIC2017),Total price for in-state students living off campus (with family)  2017-18 (DRVIC2017),Total price for out-of-state students living off campus (with family)  2017-18 (DRVIC2017),Percent admitted - total (DRVADM2017_RV),Full-time retention rate  2017 (EF2017D_RV),Undergraduate enrollment (DRVEF2017_RV),Full-time undergraduate enrollment (DRVEF2017_RV),Percent of total enrollment that are Black or African American (DRVEF2017_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2017_RV),Percent of total enrollment that are Asian (DRVEF2017_RV),Percent of total enrollment that are White (DRVEF2017_RV),Percent of undergraduate enrollment that are Asian (DRVEF2017_RV),Percent of undergraduate enrollment that are White (DRVEF2017_RV),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2017_RV),Percent of undergraduate enrollment that are Black or African American (DRVEF2017_RV),Percent of first-time undergraduates - in-state (DRVEF2017_RV),Percent of first-time undergraduates - out-of-state (DRVEF2017_RV),Percent of first-time undergraduates - foreign countries (DRVEF2017_RV),Total  enrollment (DRVEF2017_RV),Full-time enrollment (DRVEF2017_RV),Graduation rate  total cohort (DRVGR2017_RV),Percent of full-time first-time undergraduates awarded any financial aid (SFA1617_RV),Percent of full-time first-time undergraduates awarded student loans (SFA1617_RV),Tuition and fees as a percent of core revenues (GASB) (DRVF2017_RV),State appropriations as percent of core revenues  (GASB) (DRVF2017_RV),Local appropriations as a percent of core revenues (GASB) (DRVF2017_RV),Government grants and contracts as a percent of core revenues (GASB) (DRVF2017_RV),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2017_RV),Investment return as a percent of core revenues (GASB) (DRVF2017_RV),Other revenues as a percent of core revenues (GASB) (DRVF2017_RV),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2017_RV),Control of institution (HD2016),Level of institution (HD2016),State abbreviation (HD2016),Degree-granting status (HD2016),Total price for out-of-state students living on campus 2016-17 (DRVIC2016),Total price for in-state students living on campus 2016-17 (DRVIC2016),Total price for in-district students living on campus  2016-17 (DRVIC2016),Total price for in-district students living off campus (not with family)  2016-17 (DRVIC2016),Total price for in-state students living off campus (not with family)  2016-17 (DRVIC2016),Total price for out-of-state students living off campus (not with family)  2016-17 (DRVIC2016),Total price for in-district students living off campus (with family)  2016-17 (DRVIC2016),Total price for in-state students living off campus (with family)  2016-17 (DRVIC2016),Total price for out-of-state students living off campus (with family)  2016-17 (DRVIC2016),Percent admitted - total (DRVADM2016_RV),Full-time retention rate  2016 (EF2016D_RV),Undergraduate enrollment (DRVEF2016_RV),Full-time undergraduate enrollment (DRVEF2016_RV),Percent of total enrollment that are Black or African American (DRVEF2016_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2016_RV),Percent of total enrollment that are Asian (DRVEF2016_RV),Percent of total enrollment that are White (DRVEF2016_RV),Percent of undergraduate enrollment that are Asian (DRVEF2016_RV),Percent of undergraduate enrollment that are White (DRVEF2016_RV),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2016_RV),Percent of undergraduate enrollment that are Black or African American (DRVEF2016_RV),Percent of first-time undergraduates - in-state (DRVEF2016_RV),Percent of first-time undergraduates - out-of-state (DRVEF2016_RV),Percent of first-time undergraduates - foreign countries (DRVEF2016_RV),Total  enrollment (DRVEF2016_RV),Full-time enrollment (DRVEF2016_RV),Graduation rate  total cohort (DRVGR2016_RV),Percent of full-time first-time undergraduates awarded any financial aid (SFA1516_RV),Percent of full-time first-time undergraduates awarded student loans (SFA1516_RV),Tuition and fees as a percent of core revenues (GASB) (DRVF2016_RV),State appropriations as percent of core revenues  (GASB) (DRVF2016_RV),Local appropriations as a percent of core revenues (GASB) (DRVF2016_RV),Government grants and contracts as a percent of core revenues (GASB) (DRVF2016_RV),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2016_RV),Investment return as a percent of core revenues (GASB) (DRVF2016_RV),Other revenues as a percent of core revenues (GASB) (DRVF2016_RV),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2016_RV),Control of institution (HD2015),Level of institution (HD2015),State abbreviation (HD2015),Degree-granting status (HD2015),Total price for out-of-state students living on campus 2015-16 (DRVIC2015),Total price for in-state students living on campus 2015-16 (DRVIC2015),Total price for in-district students living on campus  2015-16 (DRVIC2015),Total price for in-district students living off campus (not with family)  2015-16 (DRVIC2015),Total price for in-state students living off campus (not with family)  2015-16 (DRVIC2015),Total price for out-of-state students living off campus (not with family)  2015-16 (DRVIC2015),Total price for in-district students living off campus (with family)  2015-16 (DRVIC2015),Total price for in-state students living off campus (with family)  2015-16 (DRVIC2015),Total price for out-of-state students living off campus (with family)  2015-16 (DRVIC2015),Percent admitted - total (DRVADM2015_RV),Full-time retention rate  2015 (EF2015D_RV),Undergraduate enrollment (DRVEF2015_RV),Full-time undergraduate enrollment (DRVEF2015_RV),Percent of total enrollment that are Black or African American (DRVEF2015_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2015_RV),Percent of total enrollment that are Asian (DRVEF2015_RV),Percent of total enrollment that are White (DRVEF2015_RV),Percent of undergraduate enrollment that are Asian (DRVEF2015_RV),Percent of undergraduate enrollment that are White (DRVEF2015_RV),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2015_RV),Percent of undergraduate enrollment that are Black or African American (DRVEF2015_RV),Percent of first-time undergraduates - in-state (DRVEF2015_RV),Percent of first-time undergraduates - out-of-state (DRVEF2015_RV),Percent of first-time undergraduates - foreign countries (DRVEF2015_RV),Total  enrollment (DRVEF2015_RV),Full-time enrollment (DRVEF2015_RV),Graduation rate  total cohort (DRVGR2015_RV),Percent of full-time first-time undergraduates awarded any financial aid (SFA1415_RV),Percent of full-time first-time undergraduates awarded student loans (SFA1415_RV),Tuition and fees as a percent of core revenues (GASB) (DRVF2015_RV),State appropriations as percent of core revenues  (GASB) (DRVF2015_RV),Local appropriations as a percent of core revenues (GASB) (DRVF2015_RV),Government grants and contracts as a percent of core revenues (GASB) (DRVF2015_RV),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2015_RV),Investment return as a percent of core revenues (GASB) (DRVF2015_RV),Other revenues as a percent of core revenues (GASB) (DRVF2015_RV),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2015_RV),Control of institution (HD2014),Level of institution (HD2014),State abbreviation (HD2014),Degree-granting status (HD2014),Total price for out-of-state students living on campus 2014-15 (DRVIC2014),Total price for in-state students living on campus 2014-15 (DRVIC2014),Total price for in-district students living on campus  2014-15 (DRVIC2014),Total price for in-district students living off campus (not with family)  2014-15 (DRVIC2014),Total price for in-state students living off campus (not with family)  2014-15 (DRVIC2014),Total price for out-of-state students living off campus (not with family)  2014-15 (DRVIC2014),Total price for in-district students living off campus (with family)  2014-15 (DRVIC2014),Total price for in-state students living off campus (with family)  2014-15 (DRVIC2014),Total price for out-of-state students living off campus (with family)  2014-15 (DRVIC2014),Percent admitted - total (DRVADM2014_RV),Full-time retention rate  2014 (EF2014D_RV),Undergraduate enrollment (DRVEF2014_RV),Full-time undergraduate enrollment (DRVEF2014_RV),Percent of total enrollment that are Black or African American (DRVEF2014_RV),Percent of total enrollment that are Hispanic/Latino (DRVEF2014_RV),Percent of total enrollment that are Asian (DRVEF2014_RV),Percent of total enrollment that are White (DRVEF2014_RV),Percent of undergraduate enrollment that are Asian (DRVEF2014_RV),Percent of undergraduate enrollment that are White (DRVEF2014_RV),Percent of undergraduate enrollment that are Hispanic/Latino (DRVEF2014_RV),Percent of undergraduate enrollment that are Black or African American (DRVEF2014_RV),Percent of first-time undergraduates - in-state (DRVEF2014_RV),Percent of first-time undergraduates - out-of-state (DRVEF2014_RV),Percent of first-time undergraduates - foreign countries (DRVEF2014_RV),Total  enrollment (DRVEF2014_RV),Full-time enrollment (DRVEF2014_RV),Graduation rate  total cohort (DRVGR2014_RV),Tuition and fees as a percent of core revenues (GASB) (DRVF2014_RV),State appropriations as percent of core revenues  (GASB) (DRVF2014_RV),Local appropriations as a percent of core revenues (GASB) (DRVF2014_RV),Government grants and contracts as a percent of core revenues (GASB) (DRVF2014_RV),Private gifts  grants  and contracts as a percent of core revenues (GASB) (DRVF2014_RV),Investment return as a percent of core revenues (GASB) (DRVF2014_RV),Other revenues as a percent of core revenues (GASB) (DRVF2014_RV),Endowment assets (year end) per FTE enrollment (GASB) (DRVF2014_RV),Control of institution (HD2013),Level of institution (HD2013),State abbreviation (HD2013),Degree-granting status (HD2013),
222178,Abilene Christian University,2,1,51887,51887,51887,51887,51887,51887,40822,40822,40822,61,79,3525,3352,13,18,1,58,1,63,19,9,86,11,2,5292,3739,61,100,58,,,,,,,,,2,1,TX,1,49722,49722,49722,49722,49722,49722,39372,39372,39372,57,77,3538,3401,13,17,1,60,1,64,17,9,88,10,1,5204,3730,67,100,57,,,,,,,,,2,1,TX,1,48300,48300,48300,48300,48300,48300,37922,37922,37922,58,77,3666,3508,12,17,1,61,1,64,17,9,89,8,3,5145,3846,61,97,56,,,,,,,,,2,1,TX,1,45980,45980,45980,45980,45980,45980,36670,36670,36670,51,76,3758,3562,11,15,1,63,1,64,16,9,91,8,1,4910,3896,62,100,57,,,,,,,,,2,1,TX,1,44740,44740,44740,44740,44740,44740,35430,35430,35430,50,79,3760,3582,10,15,1,64,1,64,16,9,87,11,2,4544,3900,61,100,60,,,,,,,,,2,1,TX,1,43100,43100,43100,43100,43100,43100,34100,34100,34100,50,75,3650,3417,9,13,1,67,1,67,14,8,87,10,3,4427,3761,62,,,,,,,,,2,1,TX,1,
108232,Academy of Art University,3,1,46724,46724,46724,45856,45856,45856,30194,30194,30194,,73,6694,3758,6,9,5,15,5,15,11,6,36,46,17,9812,5523,45,59,41,,,,,,,,,3,1,CA,1,44226,44226,44226,42368,42368,42368,28704,28704,28704,,78,7051,4090,6,9,5,16,6,17,11,6,36,41,23,10616,6175,40,63,46,,,,,,,,,3,1,CA,1,42250,42250,42250,40750,40750,40750,27592,27592,27592,,76,7652,4422,6,9,6,17,6,18,11,7,34,45,20,11672,6779,40,57,43,,,,,,,,,3,1,CA,1,41234,41234,41234,39804,39804,39804,27438,27438,27438,,71,8303,4827,6,9,6,19,7,20,12,7,34,41,24,12608,7480,37,53,44,,,,,,,,,3,1,CA,1,40204,40204,40204,38354,38354,38354,26500,26500,26500,,76,9117,5339,6,9,7,22,8,23,12,7,35,36,27,13800,8301,37,51,42,,,,,,,,,3,1,CA,1,38806,38806,38806,37128,37128,37128,25752,25752,25752,,76,10044,5622,7,9,7,23,8,24,11,7,37,35,26,15212,8843,31,,,,,,,,,3,1,CA,1,
126182,Adams State University,1,1,34340,22916,22916,24551,24551,35975,14156,14156,25580,99,59,1955,1362,6,27,1,51,1,39,35,8,61,36,1,3114,1905,30,98,55,34,0,0,51,5,1,9,25,1,1,CO,1,33724,22708,22708,25811,25811,36827,14264,14264,25280,99,54,1997,1483,7,28,1,51,1,42,36,8,60,27,1,3110,1878,27,95,53,34,0,0,51,5,0,10,24,1,1,CO,1,33911,22895,22895,24597,24597,35613,14265,14265,25281,99,62,1960,1514,5,27,1,53,1,41,37,6,64,35,1,3314,1864,29,98,59,34,0,0,45,4,0,18,23,1,1,CO,1,33282,22266,22266,23409,23409,34425,13563,13563,24579,99,61,2014,1625,6,26,1,55,1,45,35,7,68,31,1,3370,2026,25,97,58,38,0,0,46,4,0,12,23,1,1,CO,1,32238,21726,21726,22633,22633,33145,12876,12876,23388,64,53,2110,1747,5,25,1,54,1,49,32,7,67,32,1,3404,2087,27,90,59,32,0,0,36,3,0,28,24,1,1,CO,1,31364,20564,20564,21064,21064,31864,11848,11848,22648,65,58,2156,1805,6,26,1,56,1,50,32,7,69,30,0,3154,2118,21,36,0,0,38,4,0,22,24,1,1,CO,1,
188429,Adelphi University,2,1,61636,61636,61636,61636,61636,61636,49000,49000,49000,74,79,5360,5063,10,16,9,47,11,49,17,9,87,8,5,7991,6513,73,94,53,,,,,,,,,2,1,NY,1,58430,58430,58430,58430,58430,58430,45840,45840,45840,74,80,5391,5056,11,16,10,47,11,50,17,9,89,8,3,8146,6562,70,91,58,,,,,,,,,2,1,NY,1,56358,56358,56358,56358,56358,56358,44146,44146,44146,73,80,5266,4874,11,15,10,49,11,51,17,9,88,8,4,7978,6329,68,94,58,,,,,,,,,2,1,NY,1,53688,53688,53688,53688,53688,53688,43720,43720,43720,70,83,5205,4742,12,15,9,51,10,52,16,9,89,8,2,7687,6008,68,94,59,,,,,,,,,2,1,NY,1,51708,51708,51708,52408,52408,52408,42508,42508,42508,72,84,4852,4414,11,14,9,54,9,54,15,9,87,9,4,7256,5677,67,98,55,,,,,,,,,2,1,NY,1,49940,49940,49940,48900,48900,48900,41190,41190,41190,72,83,5071,4589,11,13,7,53,8,54,14,10,90,8,2,7610,5996,64,,,,,,,,,2,1,NY,1,
168528,Adrian College,2,1,54829,54829,54829,54829,54829,54829,43109,43109,43109,56,64,1779,1723,7,4,0,67,0,67,4,7,70,28,2,1828,1756,50,100,94,,,,,,,,,2,1,MI,1,53481,53481,53481,53481,53481,53481,42163,42163,42163,65,71,1817,1751,7,5,0,67,0,67,5,7,71,25,4,1856,1781,45,100,80,,,,,,,,,2,1,MI,1,52074,52074,52074,52074,52074,52074,41086,41086,41086,60,64,1671,1606,7,5,0,69,0,69,5,7,72,24,4,1709,1627,52,100,95,,,,,,,,,2,1,MI,1,50706,50706,50706,50706,50706,50706,39966,39966,39966,58,69,1653,1605,7,6,0,70,0,69,6,7,72,21,2,1684,1629,53,100,95,,,,,,,,,2,1,MI,1,48906,48906,48906,47796,47796,47796,38686,38686,38686,61,71,1687,1609,9,5,0,70,0,70,5,9,80,17,3,1715,1636,54,95,95,,,,,,,,,2,1,MI,1,45072,45072,45072,41182,41182,41182,35332,35332,35332,62,60,1622,1546,9,5,1,71,1,71,5,9,76,21,3,1641,1550,57,,,,,,,,,2,1,MI,1,
133872,AdventHealth University,2,1,25916,25916,25916,31060,31060,31060,19790,19790,19790,51,61,1234,390,15,30,7,35,6,33,34,17,86,13,2,1688,654,41,91,65,,,,,,,,,2,1,FL,1,25304,25304,25304,30448,30448,30448,19178,19178,19178,87,66,1341,528,17,31,6,36,5,34,33,18,89,11,0,1705,801,30,96,62,,,,,,,,,2,1,FL,1,27476,27476,27476,32620,32620,32620,21350,21350,21350,97,79,1491,575,16,29,6,40,6,38,31,16,92,8,0,1809,832,19,97,63,,,,,,,,,2,1,FL,1,26556,26556,26556,31700,31700,31700,20430,20430,20430,76,68,1659,565,15,26,7,42,7,40,27,16,86,12,2,1912,776,33,93,55,,,,,,,,,2,1,FL,1,25944,25944,25944,31250,31250,31250,19980,19980,19980,60,56,1806,639,14,24,7,43,7,42,24,15,78,21,1,1984,800,16,93,63,,,,,,,,,2,1,FL,1,25344,25344,25344,30650,30650,30650,19380,19380,19380,100,70,1950,674,14,22,7,45,7,45,22,15,77,22,1,2090,806,35,,,,,,,,,2,1,FL,1,
138600,Agnes Scott College,2,1,57505,57505,57505,47335,47335,47335,44835,44835,44835,65,85,1005,990,33,13,7,31,8,31,14,31,56,40,5,1067,1007,73,100,58,,,,,,,,,2,1,GA,1,55625,55625,55625,45795,45795,45795,43295,43295,43295,70,79,996,985,31,12,7,33,8,32,13,31,59,36,4,1030,998,69,100,65,,,,,,,,,2,1,GA,1,54065,54065,54065,44595,44595,44595,42095,42095,42095,66,87,921,913,29,12,7,35,7,35,12,29,57,38,5,921,913,66,100,56,,,,,,,,,2,1,GA,1,51992,51992,51992,42972,42972,42972,40472,40472,40472,65,85,927,917,29,10,8,35,8,35,10,29,44,44,11,927,917,70,100,63,,,,,,,,,2,1,GA,1,50386,50386,50386,41736,41736,41736,39236,39236,39236,62,87,902,876,33,9,6,33,6,33,9,33,,,,902,876,68,100,61,,,,,,,,,2,1,GA,1,48832,48832,48832,40482,40482,40482,37982,37982,37982,68,82,873,847,33,9,5,33,5,33,9,33,48,44,8,873,847,73,,,,,,,,,2,1,GA,1,
134811,AI Miami International University of Art and Design,3,1,,,,33114,33114,33114,24376,24376,24376,,57,1057,745,12,38,1,17,2,18,39,12,,,,1104,767,36,87,63,,,,,,,,,3,1,FL,1,,,,31655,31655,31655,23233,23233,23233,,71,1342,900,12,36,1,18,1,18,36,12,87,9,4,1384,916,37,95,65,,,,,,,,,3,1,FL,1,35514,35514,35514,31138,31138,31138,23126,23126,23126,,66,1419,1051,6,37,1,10,1,10,38,6,,,,1461,1062,29,96,68,,,,,,,,,3,1,FL,1,32433,32433,32433,31010,31010,31010,23003,23003,23003,,54,1864,1486,7,37,1,10,1,11,37,7,90,6,0,1924,1490,32,93,66,,,,,,,,,3,1,FL,1,31914,31914,31914,30861,30861,30861,22956,22956,22956,,63,2413,1953,9,38,1,13,1,14,39,9,,,,2478,1962,35,96,71,,,,,,,,,3,1,FL,1,34402,34402,34402,30766,30766,30766,27298,27298,27298,,55,2780,2171,2,48,0,3,0,3,48,2,91,6,0,2846,2181,34,,,,,,,,,3,1,FL,1,
100654,Alabama A & M University,1,1,32564,23954,23954,23954,23954,32564,14714,14714,23324,92,57,5273,4975,88,1,0,2,0,1,1,91,,,,6172,5572,30,90,71,33,30,0,30,2,0,6,,1,1,AL,1,32072,23462,23462,23462,23462,32072,14334,14334,22944,90,61,5143,4842,89,1,0,3,0,2,1,91,46,52,0,6106,5492,27,91,72,30,30,0,30,2,0,8,,1,1,AL,1,31436,23057,23057,22416,22416,30795,14037,14037,22416,90,59,5038,4714,89,1,0,4,0,3,1,90,52,47,0,6001,5335,24,92,75,33,29,0,29,2,0,6,,1,1,AL,1,31016,22886,22886,22886,22886,31016,14056,14056,22186,87,58,4851,4436,90,1,0,4,0,2,1,91,61,38,0,5859,5040,27,88,75,34,30,0,30,2,0,4,,1,1,AL,1,30666,22896,22896,22896,22896,30666,14756,14756,22526,65,58,4503,3731,90,1,0,5,0,3,1,92,,,,5627,4380,31,97,82,31,28,0,28,2,0,10,,1,1,AL,1,28384,20884,20884,23763,23763,31263,12196,12196,19696,53,66,4210,3930,91,1,0,5,0,3,1,93,64,31,0,5333,4675,35,32,30,0,31,1,0,7,,1,1,AL,1,
100724,Alabama State University,1,1,30438,22110,22110,24216,24216,32544,16896,16896,25224,97,61,3750,3446,90,1,0,4,0,2,1,93,57,41,2,4190,3744,33,95,80,30,35,0,25,2,1,7,22281,1,1,AL,1,30438,22110,22110,24216,24216,32544,16896,16896,25224,98,59,3903,3643,91,1,0,4,0,2,1,94,58,41,1,4413,3934,30,93,76,34,32,0,24,3,1,7,21765,1,1,AL,1,29810,21482,21482,24216,24216,32544,16896,16896,25224,98,59,4208,3866,91,1,1,4,0,2,1,94,61,38,1,4760,4191,28,94,74,34,32,0,24,2,1,8,20065,1,1,AL,1,26570,19634,19634,22368,22368,29304,15048,15048,21984,46,63,4727,4368,91,1,1,3,0,1,1,93,57,42,1,5318,4694,22,97,83,33,32,0,24,2,1,7,17856,1,1,AL,1,26070,19137,19134,21868,21871,28804,14548,14551,21484,46,60,4764,4377,90,1,1,4,0,2,1,93,58,42,1,5383,4668,28,94,84,33,33,0,24,2,0,8,15809,1,1,AL,1,25222,18286,18286,20812,20812,27748,13492,13492,20428,53,57,4812,4383,90,1,0,4,0,2,1,92,53,45,0,5519,4682,26,32,31,0,24,2,1,10,14885,1,1,AL,1,
102580,Alaska Bible College,2,1,20278,20278,20278,25450,25450,25450,14478,14478,14478,,43,40,24,3,3,3,80,3,80,3,3,,,,40,24,40,89,44,,,,,,,,,2,1,AK,1,19980,19980,19980,25022,25022,25022,14280,14280,14280,,100,45,32,2,2,2,89,2,89,2,2,67,33,0,45,32,38,80,40,,,,,,,,,2,1,AK,1,19654,19654,19654,24509,24509,24509,13954,13954,13954,,100,42,28,0,2,2,79,2,79,2,0,,,,42,28,57,33,17,,,,,,,,,2,1,AK,1,19560,19560,19560,24297,24297,24297,13860,13860,13860,,40,40,27,3,5,0,75,0,75,5,3,50,33,0,40,27,20,60,40,,,,,,,,,2,1,AK,1,17300,17300,17300,22220,22220,22220,14332,14332,14332,,67,33,20,3,6,0,79,0,79,6,3,,,,33,20,,86,21,,,,,,,,,2,1,AK,1,16000,16000,16000,21920,21920,21920,14032,14032,14032,,33,46,23,0,2,0,89,0,89,2,0,57,36,7,46,23,,,,,,,,,,2,1,AK,1,
102669,Alaska Pacific University,2,1,34600,34600,34600,43510,43510,43510,26310,26310,26310,89,72,337,244,2,7,2,41,2,39,8,3,,,,529,287,45,100,44,,,,,,,,,2,1,AK,1,34600,34600,34600,42570,42570,42570,26370,26370,26370,84,81,301,216,2,6,2,45,1,45,7,2,56,39,0,502,258,56,100,63,,,,,,,,,2,1,AK,1,34210,34210,34210,41410,41410,41410,26310,26310,26310,86,78,296,203,4,5,2,45,2,48,5,4,,,,509,240,53,95,73,,,,,,,,,2,1,AK,1,33690,33690,33690,40750,40750,40750,25690,25690,25690,55,51,298,217,3,1,3,53,3,51,1,4,60,38,0,541,272,48,100,63,,,,,,,,,2,1,AK,1,31010,31010,31010,39710,39710,39710,24910,24910,24910,39,56,288,204,3,2,2,56,2,56,2,3,,,,522,278,52,100,89,,,,,,,,,2,1,AK,1,31210,31210,31210,38910,38910,38910,24710,24710,24710,42,77,326,215,2,3,2,55,2,55,3,2,53,47,0,579,281,60,,,,,,,,,2,1,AK,1,
188526,Albany College of Pharmacy and Health Sciences,2,1,51351,51351,51351,53351,53351,53351,42005,42005,42005,71,72,794,785,5,6,18,55,18,54,7,6,,,,1240,1219,70,100,92,,,,,,,,,2,1,NY,1,49585,49585,49585,51585,51585,51585,40365,40365,40365,72,81,859,854,5,5,17,57,18,57,6,5,71,24,5,1331,1319,66,100,84,,,,,,,,,2,1,NY,1,48019,48019,48019,49919,49919,49919,38919,38919,38919,79,80,890,882,4,4,16,60,18,60,4,4,,,,1384,1374,76,100,81,,,,,,,,,2,1,NY,1,46279,46279,46279,48099,48099,48099,37279,37279,37279,69,82,902,895,3,4,15,64,15,65,4,4,68,31,2,1408,1393,71,100,81,,,,,,,,,2,1,NY,1,45089,45089,45089,47009,47009,47009,36379,36379,36379,66,88,1004,993,4,4,13,66,14,65,5,4,,,,1482,1466,69,100,81,,,,,,,,,2,1,NY,1,44046,44046,44046,45746,45746,45746,35546,35546,35546,67,80,1080,1057,4,4,15,63,14,64,5,3,76,19,5,1563,1539,77,,,,,,,,,2,1,NY,1,
